time,Muttonpulao_02_fatty acids absorbed,Cholebhature_01_fatty acids absorbed,Curdrice_01_fatty acids absorbed,Lemonrice_01_fatty acids absorbed,Pasta_01_fatty acids absorbed,Masaladosa_01_fatty acids absorbed,Vegetable_Biryani_01_fatty acids absorbed,Rapid_starch_01_fatty acids absorbed,Chickenbreast_01_fatty acids absorbed,Rice_01_fatty acids absorbed,Eggwhite_01_fatty acids absorbed,Paneer_01_fatty acids absorbed,Milk_Chocolate_01_fatty acids absorbed,Peanuts_01_fatty acids absorbed,Curd_01_fatty acids absorbed,Glucose_01_fatty acids absorbed,Biscuit_01_fatty acids absorbed,Glucose_02_fatty acids absorbed,Bread_Meal_01_100_fatty acids absorbed,Chickensandwich_01_fatty acids absorbed,Ghee_01_fatty acids absorbed,Apple_Pineapplesalad_01_fatty acids absorbed,Spinach_01_fatty acids absorbed,Bread_meal_02_fatty acids absorbed,Orange_01_fatty acids absorbed,Omelette_01_fatty acids absorbed,Muttonpulao_01_fatty acids absorbed,Arabinose_01_fatty acids absorbed
354.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00014,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
355.01,0.00039,0.00038,0.00021,0.00027,0.00014,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00015,0,0.00027,0.00027,0
356.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
357.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.0006,0.00028,0.00023,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
358.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.00061,0.00027,0.00023,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
359.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.00061,0.00027,0.00023,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
360.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.00061,0.00027,0.00023,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
361.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
362.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
363.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00026,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
364.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00027,0.00027,0
365.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
366.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
367.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
368.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00031,,,0.0,,0.0006,0.00027,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
369.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00031,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
370.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00031,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
371.01,0.00039,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
372.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
373.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
374.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
375.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
376.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
377.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
378.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00026,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
379.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00025,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
380.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00025,0.00032,,,0.0,,0.0006,0.00025,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
381.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
382.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00022,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00026,0.00027,0
383.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00025,0.00027,0
384.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00016,0,0.00025,0.00027,0
385.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
386.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
387.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
388.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
389.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00025,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
390.01,0.0004,0.00039,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
391.01,0.0004,0.0004,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
392.01,0.0004,0.0004,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
393.01,0.0004,0.0004,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
394.01,0.0004,0.0004,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
395.01,0.0004,0.0004,0.00021,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
396.01,0.0004,0.0004,0.0002,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
397.01,0.0004,0.0004,0.0002,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.00031,,0.0,0.0,0.00017,0,0.00025,0.00027,0
398.01,0.0004,0.0004,0.0002,0.00027,0.00013,0.00024,0.00032,,,0.0,,0.0006,0.00024,0.00021,0.0,,,,0.00013,0.0003,,0.0,0.0,0.00017,0,0.00025,0.00027,0
399.01,0.0004,0.00039,0.0002,0.00027,0.00013,0.00023,0.00032,,,0.0,,0.0006,0.00024,0.0002,0.0,,,,0.00013,0.0003,,0.0,0.0,0.00017,0,0.00025,0.00027,0
400.01,0.0004,0.00039,0.0002,0.00027,0.00013,0.00023,0.00032,,,0.0,,0.0006,0.00024,0.0002,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00025,0.00027,0
401.01,0.0004,0.0004,0.0002,0.00027,0.00013,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00024,0.00027,0
402.01,0.0004,0.0004,0.0002,0.00027,0.00013,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00024,0.00027,0
403.01,0.0004,0.0004,0.0002,0.00027,0.00013,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00024,0.00027,0
404.01,0.0004,0.0004,0.0002,0.00027,0.00013,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
405.01,0.0004,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
406.01,0.0004,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
407.01,0.0004,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
408.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
409.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
410.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00023,0.0002,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
411.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00022,0.00019,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
412.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00022,0.00019,0.0,,,,0.00012,0.00031,,0.0,0.0,0.00017,0,0.00024,0.00027,0
413.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00024,0.00027,0
414.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00024,0.00027,0
415.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.00059,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00024,0.00027,0
416.01,0.0004,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.00059,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00024,0.00027,0
417.01,0.0004,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.00059,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00023,0.00027,0
418.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.00059,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00023,0.00027,0
419.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.00059,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00017,0,0.00023,0.00027,0
420.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.00059,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
421.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.00059,0.00022,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
422.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00021,0.00019,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
423.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00032,,,0.0,,0.0006,0.00021,0.00018,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
424.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00033,,,0.0,,0.0006,0.00021,0.00018,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
425.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00033,,,0.0,,0.0006,0.00021,0.00018,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
426.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00033,,,0.0,,0.0006,0.00021,0.00018,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
427.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00033,,,0.0,,0.0006,0.00021,0.00018,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
428.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00033,,,0.0,,0.0006,0.00021,0.00018,0.0,,,,0.00012,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
429.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00033,,,0.0,,0.0006,0.00021,0.00018,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
430.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00023,0.00033,,,0.0,,0.00059,0.00021,0.00018,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
431.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00022,0.00032,,,0.0,,0.00059,0.00021,0.00018,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
432.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00022,0.00032,,,0.0,,0.00059,0.00021,0.00018,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00023,0.00027,0
433.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00022,0.00032,,,0.0,,0.00059,0.0002,0.00018,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
434.01,0.00041,0.0004,0.0002,0.00027,0.00012,0.00022,0.00032,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
435.01,0.00041,0.0004,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
436.01,0.00041,0.0004,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
437.01,0.00041,0.0004,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
438.01,0.00041,0.0004,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
439.01,0.00041,0.0004,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
440.01,0.00041,0.00041,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
441.01,0.00041,0.00041,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
442.01,0.00041,0.00041,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.0002,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
443.01,0.00041,0.00041,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00017,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
444.01,0.00041,0.00041,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
445.01,0.00041,0.00041,0.0002,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
446.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
447.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
448.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00022,0.00027,0
449.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
450.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
451.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
452.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00016,0.0,,,,0.00011,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
453.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00019,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
454.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
455.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
456.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
457.01,0.00041,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
458.01,0.00042,0.00041,0.00019,0.00027,0.00011,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
459.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
460.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
461.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
462.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00015,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
463.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00018,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.00021,0.00027,0
464.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
465.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
466.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
467.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00058,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
468.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00058,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
469.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00058,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
470.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00058,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
471.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00017,0.00014,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
472.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00017,0.00013,0.0,,,,0.0001,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
473.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
474.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
475.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
476.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
477.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
478.01,0.00042,0.00041,0.00019,0.00027,0.0001,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.0002,0.00027,0
479.01,0.00042,0.00041,0.00019,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.00019,0.00027,0
480.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00059,0.00016,0.00013,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00018,0,0.00019,0.00027,0
